unit_id,qid,exam_id_canonical,num,type,subq,grain,归属_X2,admission,evidence,downgrade_notes,script_tier,rule_version
BJ-2026-DC-ERMO-Q17,BJ-2026-DC-ERMO-Q17,BJ-2026-DC-ERMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q18,BJ-2026-DC-ERMO-Q18,BJ-2026-DC-ERMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q20#1,BJ-2026-DC-ERMO-Q20,BJ-2026-DC-ERMO,20,主观题,1,小问,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q20#2,BJ-2026-DC-ERMO-Q20,BJ-2026-DC-ERMO,20,主观题,2,小问,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q20#3,BJ-2026-DC-ERMO-Q20,BJ-2026-DC-ERMO,20,主观题,3,小问,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q21,BJ-2026-DC-ERMO-Q21,BJ-2026-DC-ERMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q4,BJ-2026-DC-ERMO-Q4,BJ-2026-DC-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q9,BJ-2026-DC-ERMO-Q9,BJ-2026-DC-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-ERMO-Q12,BJ-2026-DC-ERMO-Q12,BJ-2026-DC-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-ERMO-Q3,BJ-2026-FT-ERMO-Q3,BJ-2026-FT-ERMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-ERMO-Q16,BJ-2026-FT-ERMO-Q16,BJ-2026-FT-ERMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-ERMO-Q17,BJ-2026-FT-ERMO-Q17,BJ-2026-FT-ERMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-ERMO-Q22,BJ-2026-FT-ERMO-Q22,BJ-2026-FT-ERMO,22,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FS-ERMO-Q19#1,BJ-2026-FS-ERMO-Q19,BJ-2026-FS-ERMO,19,主观题,1,小问,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-FS-ERMO-Q19#2,BJ-2026-FS-ERMO-Q19,BJ-2026-FS-ERMO,19,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FS-ERMO-Q21#1,BJ-2026-FS-ERMO-Q21,BJ-2026-FS-ERMO,21,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FS-ERMO-Q21#2,BJ-2026-FS-ERMO-Q21,BJ-2026-FS-ERMO,21,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FS-ERMO-Q16#2,BJ-2026-FS-ERMO-Q16,BJ-2026-FS-ERMO,16,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FS-ERMO-Q20,BJ-2026-FS-ERMO-Q20,BJ-2026-FS-ERMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-FS-ERMO-Q12,BJ-2026-FS-ERMO-Q12,BJ-2026-FS-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FS-ERMO-Q14,BJ-2026-FS-ERMO-Q14,BJ-2026-FS-ERMO,14,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-ERMO-Q2,BJ-2026-CP-ERMO-Q2,BJ-2026-CP-ERMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-ERMO-Q8,BJ-2026-CP-ERMO-Q8,BJ-2026-CP-ERMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CP-ERMO-Q9,BJ-2026-CP-ERMO-Q9,BJ-2026-CP-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-ERMO-Q10,BJ-2026-CP-ERMO-Q10,BJ-2026-CP-ERMO,10,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CP-ERMO-Q11,BJ-2026-CP-ERMO-Q11,BJ-2026-CP-ERMO,11,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CP-ERMO-Q12,BJ-2026-CP-ERMO-Q12,BJ-2026-CP-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CP-ERMO-Q16,BJ-2026-CP-ERMO-Q16,BJ-2026-CP-ERMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-ERMO-Q17,BJ-2026-CP-ERMO-Q17,BJ-2026-CP-ERMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-ERMO-Q18,BJ-2026-CP-ERMO-Q18,BJ-2026-CP-ERMO,18,主观题,,整题,IN,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CP-ERMO-Q19,BJ-2026-CP-ERMO-Q19,BJ-2026-CP-ERMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-ERMO-Q20,BJ-2026-CP-ERMO-Q20,BJ-2026-CP-ERMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CP-ERMO-Q21,BJ-2026-CP-ERMO-Q21,BJ-2026-CP-ERMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-ERMO-Q22,BJ-2026-CP-ERMO-Q22,BJ-2026-CP-ERMO,22,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-ERMO-Q19#1,BJ-2026-CY-ERMO-Q19,BJ-2026-CY-ERMO,19,主观题,1,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-CY-ERMO-Q19#2,BJ-2026-CY-ERMO-Q19,BJ-2026-CY-ERMO,19,主观题,2,小问,MAYBE,不收-无E1,缺细则,,倾向,2026-09-24-attribution-v1
BJ-2026-CY-ERMO-Q3,BJ-2026-CY-ERMO-Q3,BJ-2026-CY-ERMO,3,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-CY-ERMO-Q7,BJ-2026-CY-ERMO-Q7,BJ-2026-CY-ERMO,7,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-CY-ERMO-Q9,BJ-2026-CY-ERMO-Q9,BJ-2026-CY-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-CY-ERMO-Q12,BJ-2026-CY-ERMO-Q12,BJ-2026-CY-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-CY-ERMO-Q15,BJ-2026-CY-ERMO-Q15,BJ-2026-CY-ERMO,15,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-CY-ERMO-Q17,BJ-2026-CY-ERMO-Q17,BJ-2026-CY-ERMO,17,主观题,,整题,MAYBE,不收-无E1,缺细则,,倾向,2026-09-24-attribution-v1
BJ-2026-CY-ERMO-Q20#1,BJ-2026-CY-ERMO-Q20,BJ-2026-CY-ERMO,20,主观题,1,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-CY-ERMO-Q20#2,BJ-2026-CY-ERMO-Q20,BJ-2026-CY-ERMO,20,主观题,2,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-CY-ERMO-Q21,BJ-2026-CY-ERMO-Q21,BJ-2026-CY-ERMO,21,主观题,,整题,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q16,BJ-2026-HD-ERMO-Q16,BJ-2026-HD-ERMO,16,主观题,,整题,MAYBE,不收-无E1,缺细则,,倾向,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q17,BJ-2026-HD-ERMO-Q17,BJ-2026-HD-ERMO,17,主观题,,整题,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q20#1,BJ-2026-HD-ERMO-Q20,BJ-2026-HD-ERMO,20,主观题,1,小问,MAYBE,不收-无E1,缺细则,,倾向,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q20#2,BJ-2026-HD-ERMO-Q20,BJ-2026-HD-ERMO,20,主观题,2,小问,MAYBE,不收-无E1,缺细则,,倾向,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q21,BJ-2026-HD-ERMO-Q21,BJ-2026-HD-ERMO,21,主观题,,整题,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q5,BJ-2026-HD-ERMO-Q5,BJ-2026-HD-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q6,BJ-2026-HD-ERMO-Q6,BJ-2026-HD-ERMO,6,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q9,BJ-2026-HD-ERMO-Q9,BJ-2026-HD-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q12,BJ-2026-HD-ERMO-Q12,BJ-2026-HD-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q19,BJ-2026-HD-ERMO-Q19,BJ-2026-HD-ERMO,19,主观题,,整题,MAYBE,不收-无E1,缺细则,,倾向,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q17#1,BJ-2026-SJS-ERMO-Q17,BJ-2026-SJS-ERMO,17,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q17#2,BJ-2026-SJS-ERMO-Q17,BJ-2026-SJS-ERMO,17,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q17#3,BJ-2026-SJS-ERMO-Q17,BJ-2026-SJS-ERMO,17,主观题,3,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q20,BJ-2026-SJS-ERMO-Q20,BJ-2026-SJS-ERMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q7,BJ-2026-SJS-ERMO-Q7,BJ-2026-SJS-ERMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q8,BJ-2026-SJS-ERMO-Q8,BJ-2026-SJS-ERMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q9,BJ-2026-SJS-ERMO-Q9,BJ-2026-SJS-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q16,BJ-2026-XC-ERMO-Q16,BJ-2026-XC-ERMO,16,主观题,,整题,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q17,BJ-2026-XC-ERMO-Q17,BJ-2026-XC-ERMO,17,主观题,,整题,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q19#1,BJ-2026-XC-ERMO-Q19,BJ-2026-XC-ERMO,19,主观题,1,小问,MAYBE,不收-无E1,缺细则,,倾向,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q19#2,BJ-2026-XC-ERMO-Q19,BJ-2026-XC-ERMO,19,主观题,2,小问,MAYBE,不收-无E1,缺细则,,倾向,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q20,BJ-2026-XC-ERMO-Q20,BJ-2026-XC-ERMO,20,主观题,,整题,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q8,BJ-2026-XC-ERMO-Q8,BJ-2026-XC-ERMO,8,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q12,BJ-2026-XC-ERMO-Q12,BJ-2026-XC-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q17,BJ-2026-SY-ERMO-Q17,BJ-2026-SY-ERMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q20,BJ-2026-SY-ERMO-Q20,BJ-2026-SY-ERMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q21,BJ-2026-SY-ERMO-Q21,BJ-2026-SY-ERMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q4,BJ-2026-SY-ERMO-Q4,BJ-2026-SY-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q9,BJ-2026-SY-ERMO-Q9,BJ-2026-SY-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q12,BJ-2026-SY-ERMO-Q12,BJ-2026-SY-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q16,BJ-2026-SY-ERMO-Q16,BJ-2026-SY-ERMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q19,BJ-2026-SY-ERMO-Q19,BJ-2026-SY-ERMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q16,BJ-2026-DC-QIMO-Q16,BJ-2026-DC-QIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q17#1,BJ-2026-DC-QIMO-Q17,BJ-2026-DC-QIMO,17,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q17#2,BJ-2026-DC-QIMO-Q17,BJ-2026-DC-QIMO,17,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q19,BJ-2026-DC-QIMO-Q19,BJ-2026-DC-QIMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q6,BJ-2026-DC-QIMO-Q6,BJ-2026-DC-QIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q21,BJ-2026-DC-QIMO-Q21,BJ-2026-DC-QIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q7,BJ-2026-DC-QIMO-Q7,BJ-2026-DC-QIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q9,BJ-2026-DC-QIMO-Q9,BJ-2026-DC-QIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q12,BJ-2026-DC-QIMO-Q12,BJ-2026-DC-QIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q13,BJ-2026-DC-QIMO-Q13,BJ-2026-DC-QIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q20,BJ-2026-DC-QIMO-Q20,BJ-2026-DC-QIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q6,BJ-2026-FT-QIMO-Q6,BJ-2026-FT-QIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q9,BJ-2026-FT-QIMO-Q9,BJ-2026-FT-QIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q19,BJ-2026-FT-QIMO-Q19,BJ-2026-FT-QIMO,19,主观题,,整题,IN,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q7,BJ-2026-FT-QIMO-Q7,BJ-2026-FT-QIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q20,BJ-2026-FT-QIMO-Q20,BJ-2026-FT-QIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q16,BJ-2026-FT-QIMO-Q16,BJ-2026-FT-QIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q17,BJ-2026-FT-QIMO-Q17,BJ-2026-FT-QIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q21,BJ-2026-FT-QIMO-Q21,BJ-2026-FT-QIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q22,BJ-2026-FT-QIMO-Q22,BJ-2026-FT-QIMO,22,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q8,BJ-2026-FT-QIMO-Q8,BJ-2026-FT-QIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q13,BJ-2026-FT-QIMO-Q13,BJ-2026-FT-QIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q6,BJ-2026-CP-QIMO-Q6,BJ-2026-CP-QIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q7,BJ-2026-CP-QIMO-Q7,BJ-2026-CP-QIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q8,BJ-2026-CP-QIMO-Q8,BJ-2026-CP-QIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q9,BJ-2026-CP-QIMO-Q9,BJ-2026-CP-QIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q10,BJ-2026-CP-QIMO-Q10,BJ-2026-CP-QIMO,10,选择题,,整题,IN,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q11,BJ-2026-CP-QIMO-Q11,BJ-2026-CP-QIMO,11,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q12,BJ-2026-CP-QIMO-Q12,BJ-2026-CP-QIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q13,BJ-2026-CP-QIMO-Q13,BJ-2026-CP-QIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q15,BJ-2026-CP-QIMO-Q15,BJ-2026-CP-QIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q16,BJ-2026-CP-QIMO-Q16,BJ-2026-CP-QIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q17,BJ-2026-CP-QIMO-Q17,BJ-2026-CP-QIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q18,BJ-2026-CP-QIMO-Q18,BJ-2026-CP-QIMO,18,主观题,,整题,IN,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q19#1,BJ-2026-CP-QIMO-Q19,BJ-2026-CP-QIMO,19,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q19#2,BJ-2026-CP-QIMO-Q19,BJ-2026-CP-QIMO,19,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q20#1,BJ-2026-CP-QIMO-Q20,BJ-2026-CP-QIMO,20,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q20#2,BJ-2026-CP-QIMO-Q20,BJ-2026-CP-QIMO,20,主观题,2,小问,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q21,BJ-2026-CP-QIMO-Q21,BJ-2026-CP-QIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q17,BJ-2026-CY-QIZHONG-Q17,BJ-2026-CY-QIZHONG,17,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q18,BJ-2026-CY-QIZHONG-Q18,BJ-2026-CY-QIZHONG,18,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q19#1,BJ-2026-CY-QIZHONG-Q19,BJ-2026-CY-QIZHONG,19,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q19#2,BJ-2026-CY-QIZHONG-Q19,BJ-2026-CY-QIZHONG,19,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q19#3,BJ-2026-CY-QIZHONG-Q19,BJ-2026-CY-QIZHONG,19,主观题,3,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q6,BJ-2026-CY-QIZHONG-Q6,BJ-2026-CY-QIZHONG,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
