unit_id,qid,canonical_qid,exam_id_canonical,num,type,subq,grain,归属_CU,admission,evidence,evidence_detail,script_tier,rule_version
BJ-2026-FS-YIMO-Q11,BJ-2026-FS-YIMO-Q11,BJ-2026-FS-YIMO-Q11,BJ-2026-FS-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-FS-YIMO-Q12,BJ-2026-FS-YIMO-Q12,BJ-2026-FS-YIMO-Q12,BJ-2026-FS-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-FS-YIMO-Q13,BJ-2026-FS-YIMO-Q13,BJ-2026-FS-YIMO-Q13,BJ-2026-FS-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-FS-YIMO-Q14,BJ-2026-FS-YIMO-Q14,BJ-2026-FS-YIMO-Q14,BJ-2026-FS-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-CY-YIMO-Q20,BJ-2026-CY-YIMO-Q20,BJ-2026-CY-YIMO-Q20,BJ-2026-CY-YIMO,20,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2026-CY-YIMO-Q8,BJ-2026-CY-YIMO-Q8,BJ-2026-CY-YIMO-Q8,BJ-2026-CY-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-CY-YIMO-Q10,BJ-2026-CY-YIMO-Q10,BJ-2026-CY-YIMO-Q10,BJ-2026-CY-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-CY-YIMO-Q11,BJ-2026-CY-YIMO-Q11,BJ-2026-CY-YIMO-Q11,BJ-2026-CY-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-CY-YIMO-Q12,BJ-2026-CY-YIMO-Q12,BJ-2026-CY-YIMO-Q12,BJ-2026-CY-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-CY-YIMO-Q13,BJ-2026-CY-YIMO-Q13,BJ-2026-CY-YIMO-Q13,BJ-2026-CY-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-CY-YIMO-Q14,BJ-2026-CY-YIMO-Q14,BJ-2026-CY-YIMO-Q14,BJ-2026-CY-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-HD-YIMO-Q17,BJ-2026-HD-YIMO-Q17,BJ-2026-HD-YIMO-Q17,BJ-2026-HD-YIMO,17,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2026-HD-YIMO-Q8,BJ-2026-HD-YIMO-Q8,BJ-2026-HD-YIMO-Q8,BJ-2026-HD-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-HD-YIMO-Q10,BJ-2026-HD-YIMO-Q10,BJ-2026-HD-YIMO-Q10,BJ-2026-HD-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-HD-YIMO-Q11,BJ-2026-HD-YIMO-Q11,BJ-2026-HD-YIMO-Q11,BJ-2026-HD-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-HD-YIMO-Q12,BJ-2026-HD-YIMO-Q12,BJ-2026-HD-YIMO-Q12,BJ-2026-HD-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-HD-YIMO-Q13,BJ-2026-HD-YIMO-Q13,BJ-2026-HD-YIMO-Q13,BJ-2026-HD-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-HD-YIMO-Q14,BJ-2026-HD-YIMO-Q14,BJ-2026-HD-YIMO-Q14,BJ-2026-HD-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-SJS-YIMO-Q18,BJ-2026-SJS-YIMO-Q18,BJ-2026-SJS-YIMO-Q18,BJ-2026-SJS-YIMO,18,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2026-SJS-YIMO-Q19,BJ-2026-SJS-YIMO-Q19,BJ-2026-SJS-YIMO-Q19,BJ-2026-SJS-YIMO,19,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2026-SJS-YIMO-Q8,BJ-2026-SJS-YIMO-Q8,BJ-2026-SJS-YIMO-Q8,BJ-2026-SJS-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-SJS-YIMO-Q10,BJ-2026-SJS-YIMO-Q10,BJ-2026-SJS-YIMO-Q10,BJ-2026-SJS-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-SJS-YIMO-Q11,BJ-2026-SJS-YIMO-Q11,BJ-2026-SJS-YIMO-Q11,BJ-2026-SJS-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-SJS-YIMO-Q12,BJ-2026-SJS-YIMO-Q12,BJ-2026-SJS-YIMO-Q12,BJ-2026-SJS-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-SJS-YIMO-Q13,BJ-2026-SJS-YIMO-Q13,BJ-2026-SJS-YIMO-Q13,BJ-2026-SJS-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-SJS-YIMO-Q14,BJ-2026-SJS-YIMO-Q14,BJ-2026-SJS-YIMO-Q14,BJ-2026-SJS-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-XC-YIMO-Q8,BJ-2026-XC-YIMO-Q8,BJ-2026-XC-YIMO-Q8,BJ-2026-XC-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-XC-YIMO-Q10,BJ-2026-XC-YIMO-Q10,BJ-2026-XC-YIMO-Q10,BJ-2026-XC-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-XC-YIMO-Q11,BJ-2026-XC-YIMO-Q11,BJ-2026-XC-YIMO-Q11,BJ-2026-XC-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-XC-YIMO-Q12,BJ-2026-XC-YIMO-Q12,BJ-2026-XC-YIMO-Q12,BJ-2026-XC-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-XC-YIMO-Q13,BJ-2026-XC-YIMO-Q13,BJ-2026-XC-YIMO-Q13,BJ-2026-XC-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-TZ-YIMO-Q8,BJ-2026-TZ-YIMO-Q8,BJ-2026-TZ-YIMO-Q8,BJ-2026-TZ-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-TZ-YIMO-Q10,BJ-2026-TZ-YIMO-Q10,BJ-2026-TZ-YIMO-Q10,BJ-2026-TZ-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-TZ-YIMO-Q11,BJ-2026-TZ-YIMO-Q11,BJ-2026-TZ-YIMO-Q11,BJ-2026-TZ-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-TZ-YIMO-Q14,BJ-2026-TZ-YIMO-Q14,BJ-2026-TZ-YIMO-Q14,BJ-2026-TZ-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-MTG-YIMO-Q17,BJ-2026-MTG-YIMO-Q17,BJ-2026-MTG-YIMO-Q17,BJ-2026-MTG-YIMO,17,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2026-MTG-YIMO-Q18#1,BJ-2026-MTG-YIMO-Q18,BJ-2026-MTG-YIMO-Q18,BJ-2026-MTG-YIMO,18,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2026-MTG-YIMO-Q18#2,BJ-2026-MTG-YIMO-Q18,BJ-2026-MTG-YIMO-Q18,BJ-2026-MTG-YIMO,18,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2026-MTG-YIMO-Q19,BJ-2026-MTG-YIMO-Q19,BJ-2026-MTG-YIMO-Q19,BJ-2026-MTG-YIMO,19,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2026-MTG-YIMO-Q20,BJ-2026-MTG-YIMO-Q20,BJ-2026-MTG-YIMO-Q20,BJ-2026-MTG-YIMO,20,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2026-MTG-YIMO-Q8,BJ-2026-MTG-YIMO-Q8,BJ-2026-MTG-YIMO-Q8,BJ-2026-MTG-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-MTG-YIMO-Q10,BJ-2026-MTG-YIMO-Q10,BJ-2026-MTG-YIMO-Q10,BJ-2026-MTG-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-MTG-YIMO-Q11,BJ-2026-MTG-YIMO-Q11,BJ-2026-MTG-YIMO-Q11,BJ-2026-MTG-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-MTG-YIMO-Q13,BJ-2026-MTG-YIMO-Q13,BJ-2026-MTG-YIMO-Q13,BJ-2026-MTG-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-MTG-YIMO-Q14,BJ-2026-MTG-YIMO-Q14,BJ-2026-MTG-YIMO-Q14,BJ-2026-MTG-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-SY-YIMO-Q17,BJ-2026-SY-YIMO-Q17,BJ-2026-SY-YIMO-Q17,BJ-2026-SY-YIMO,17,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v3
BJ-2026-SY-YIMO-Q8,BJ-2026-SY-YIMO-Q8,BJ-2026-SY-YIMO-Q8,BJ-2026-SY-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-SY-YIMO-Q10,BJ-2026-SY-YIMO-Q10,BJ-2026-SY-YIMO-Q10,BJ-2026-SY-YIMO,10,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-SY-YIMO-Q11,BJ-2026-SY-YIMO-Q11,BJ-2026-SY-YIMO-Q11,BJ-2026-SY-YIMO,11,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-SY-YIMO-Q12,BJ-2026-SY-YIMO-Q12,BJ-2026-SY-YIMO-Q12,BJ-2026-SY-YIMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-SY-YIMO-Q13,BJ-2026-SY-YIMO-Q13,BJ-2026-SY-YIMO-Q13,BJ-2026-SY-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-SY-YIMO-Q14,BJ-2026-SY-YIMO-Q14,BJ-2026-SY-YIMO-Q14,BJ-2026-SY-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-DC-ERMO-Q20#1,BJ-2026-DC-ERMO-Q20,BJ-2026-DC-ERMO-Q20,BJ-2026-DC-ERMO,20,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2026-DC-ERMO-Q20#2,BJ-2026-DC-ERMO-Q20,BJ-2026-DC-ERMO-Q20,BJ-2026-DC-ERMO,20,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2026-DC-ERMO-Q20#3,BJ-2026-DC-ERMO-Q20,BJ-2026-DC-ERMO-Q20,BJ-2026-DC-ERMO,20,主观题,3,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2026-DC-ERMO-Q8,BJ-2026-DC-ERMO-Q8,BJ-2026-DC-ERMO-Q8,BJ-2026-DC-ERMO,8,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2026-DC-ERMO-Q10,BJ-2026-DC-ERMO-Q10,BJ-2026-DC-ERMO-Q10,BJ-2026-DC-ERMO,10,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2026-DC-ERMO-Q11,BJ-2026-DC-ERMO-Q11,BJ-2026-DC-ERMO-Q11,BJ-2026-DC-ERMO,11,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2026-DC-ERMO-Q12,BJ-2026-DC-ERMO-Q12,BJ-2026-DC-ERMO-Q12,BJ-2026-DC-ERMO,12,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v3
BJ-2026-DC-ERMO-Q13,BJ-2026-DC-ERMO-Q13,BJ-2026-DC-ERMO-Q13,BJ-2026-DC-ERMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-DC-ERMO-Q14,BJ-2026-DC-ERMO-Q14,BJ-2026-DC-ERMO-Q14,BJ-2026-DC-ERMO,14,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v3
BJ-2026-FT-ERMO-Q19,BJ-2026-FT-ERMO-Q19,BJ-2026-FT-ERMO-Q19,BJ-2026-FT-ERMO,19,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,确定,2026-09-24-attribution-v3
BJ-2026-FT-ERMO-Q21,BJ-2026-FT-ERMO-Q21,BJ-2026-FT-ERMO-Q21,BJ-2026-FT-ERMO,21,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2026-FT-ERMO-Q14,BJ-2026-FT-ERMO-Q14,BJ-2026-FT-ERMO-Q14,BJ-2026-FT-ERMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-FS-ERMO-Q18#1,BJ-2026-FS-ERMO-Q18,BJ-2026-FS-ERMO-Q18,BJ-2026-FS-ERMO,18,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2026-FS-ERMO-Q18#2,BJ-2026-FS-ERMO-Q18,BJ-2026-FS-ERMO-Q18,BJ-2026-FS-ERMO,18,主观题,2,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2026-FS-ERMO-Q19#1,BJ-2026-FS-ERMO-Q19,BJ-2026-FS-ERMO-Q19,BJ-2026-FS-ERMO,19,主观题,1,小问,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2026-FS-ERMO-Q8,BJ-2026-FS-ERMO-Q8,BJ-2026-FS-ERMO-Q8,BJ-2026-FS-ERMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-FS-ERMO-Q12,BJ-2026-FS-ERMO-Q12,BJ-2026-FS-ERMO-Q12,BJ-2026-FS-ERMO,12,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-CP-ERMO-Q8,BJ-2026-CP-ERMO-Q8,BJ-2026-CP-ERMO-Q8,BJ-2026-CP-ERMO,8,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2026-CP-ERMO-Q10,BJ-2026-CP-ERMO-Q10,BJ-2026-CP-ERMO-Q10,BJ-2026-CP-ERMO,10,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2026-CP-ERMO-Q11,BJ-2026-CP-ERMO-Q11,BJ-2026-CP-ERMO-Q11,BJ-2026-CP-ERMO,11,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2026-CP-ERMO-Q12,BJ-2026-CP-ERMO-Q12,BJ-2026-CP-ERMO-Q12,BJ-2026-CP-ERMO,12,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2026-CP-ERMO-Q13,BJ-2026-CP-ERMO-Q13,BJ-2026-CP-ERMO-Q13,BJ-2026-CP-ERMO,13,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2026-CP-ERMO-Q14,BJ-2026-CP-ERMO-Q14,BJ-2026-CP-ERMO-Q14,BJ-2026-CP-ERMO,14,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v3
BJ-2026-CP-ERMO-Q20,BJ-2026-CP-ERMO-Q20,BJ-2026-CP-ERMO-Q20,BJ-2026-CP-ERMO,20,主观题,,整题,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v3
BJ-2026-CY-ERMO-Q19#1,BJ-2026-CY-ERMO-Q19,BJ-2026-CY-ERMO-Q19,BJ-2026-CY-ERMO,19,主观题,1,小问,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-CY-ERMO-Q19#2,BJ-2026-CY-ERMO-Q19,BJ-2026-CY-ERMO-Q19,BJ-2026-CY-ERMO,19,主观题,2,小问,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-CY-ERMO-Q8,BJ-2026-CY-ERMO-Q8,BJ-2026-CY-ERMO-Q8,BJ-2026-CY-ERMO,8,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2026-CY-ERMO-Q11,BJ-2026-CY-ERMO-Q11,BJ-2026-CY-ERMO-Q11,BJ-2026-CY-ERMO,11,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2026-CY-ERMO-Q12,BJ-2026-CY-ERMO-Q12,BJ-2026-CY-ERMO-Q12,BJ-2026-CY-ERMO,12,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v3
BJ-2026-CY-ERMO-Q13,BJ-2026-CY-ERMO-Q13,BJ-2026-CY-ERMO-Q13,BJ-2026-CY-ERMO,13,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v3
BJ-2026-CY-ERMO-Q14,BJ-2026-CY-ERMO-Q14,BJ-2026-CY-ERMO-Q14,BJ-2026-CY-ERMO,14,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,不明,2026-09-24-attribution-v3
BJ-2026-CY-ERMO-Q17,BJ-2026-CY-ERMO-Q17,BJ-2026-CY-ERMO-Q17,BJ-2026-CY-ERMO,17,主观题,,整题,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v3
BJ-2026-CY-ERMO-Q20#1,BJ-2026-CY-ERMO-Q20,BJ-2026-CY-ERMO-Q20,BJ-2026-CY-ERMO,20,主观题,1,小问,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-CY-ERMO-Q20#2,BJ-2026-CY-ERMO-Q20,BJ-2026-CY-ERMO-Q20,BJ-2026-CY-ERMO,20,主观题,2,小问,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v3
BJ-2026-HD-ERMO-Q14,BJ-2026-HD-ERMO-Q14,BJ-2026-HD-ERMO-Q14,BJ-2026-HD-ERMO,14,选择题,,整题,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,不明,2026-09-24-attribution-v3
