unit_id,qid,exam_id_raw,exam_id_canonical,num,type,subq,grain,content_fingerprint,script_tier,归属_B1,归属_B2,归属_B3,归属_PH,归属_CU,归属_X1,归属_X2,归属_MI,归属_RE,admission,evidence,evidence_detail,downgrade_notes,dup_of,dup_covered_by,conflict_script_out,identity_redirect,canonical_qid,rule_version,source,ruled
BJ-2024-FT-ERMO-Q16,BJ-2024-FT-ERMO-Q16,BJ-2024-FT-ERMO,BJ-2024-FT-ERMO,16,主观题,,整题,f77e26156085e0fb,倾向,OUT,MAYBE,COLLECTED,OUT,MAYBE,MAYBE,OUT,OUT,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-FT-ERMO-Q16,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-FT-ERMO-Q18#1,BJ-2024-FT-ERMO-Q18,BJ-2024-FT-ERMO,BJ-2024-FT-ERMO,18,主观题,1,小问,f8e52cf631696dd0,不明,OUT,COLLECTED,MAYBE,MAYBE,OUT,MAYBE,MAYBE,COLLECTED,COLLECTED,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-FT-ERMO-Q18,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-FT-ERMO-Q18#2,BJ-2024-FT-ERMO-Q18,BJ-2024-FT-ERMO,BJ-2024-FT-ERMO,18,主观题,2,小问,451ac151e35f0166,不明,OUT,COLLECTED,MAYBE,MAYBE,OUT,MAYBE,MAYBE,COLLECTED,COLLECTED,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-FT-ERMO-Q18,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-FT-ERMO-Q18#3,BJ-2024-FT-ERMO-Q18,BJ-2024-FT-ERMO,BJ-2024-FT-ERMO,18,主观题,3,小问,87b3b65fb4497e99,不明,OUT,COLLECTED,MAYBE,MAYBE,OUT,MAYBE,MAYBE,COLLECTED,COLLECTED,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-FT-ERMO-Q18,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-FT-ERMO-Q20,BJ-2024-FT-ERMO-Q20,BJ-2024-FT-ERMO,BJ-2024-FT-ERMO,20,主观题,,整题,78957307bf966076,确定,OUT,OUT,OUT,IN,OUT,OUT,OUT,OUT,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-FT-ERMO-Q20,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-FT-ERMO-Q21,BJ-2024-FT-ERMO-Q21,BJ-2024-FT-ERMO,BJ-2024-FT-ERMO,21,主观题,,整题,4c4100b66c37d752,不明,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-FT-ERMO-Q21,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q17#1,BJ-2024-HD-ERMO-Q17,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,17,主观题,1,小问,2ff2872ae30cfbb8,确定,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,,,,,BJ-2024-HD-ERMO-Q17,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q17#2,BJ-2024-HD-ERMO-Q17,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,17,主观题,2,小问,a120f42e800feab5,不明,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-HD-ERMO-Q17,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q18#1,BJ-2024-HD-ERMO-Q18,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,18,主观题,1,小问,0e791f288f4a9c4a,不明,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-HD-ERMO-Q18,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q18#2,BJ-2024-HD-ERMO-Q18,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,18,主观题,2,小问,882c6e2b66ca7a11,倾向,OUT,OUT,COLLECTED,OUT,OUT,COLLECTED,OUT,OUT,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-HD-ERMO-Q18,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q20,BJ-2024-HD-ERMO-Q20,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,20,主观题,,整题,e1a33caeb4a4bb83,确定,OUT,COLLECTED,OUT,OUT,OUT,OUT,OUT,OUT,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-HD-ERMO-Q20,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q21,BJ-2024-HD-ERMO-Q21,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,21,主观题,,整题,396ba103d65a2321,不明,MAYBE,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-HD-ERMO-Q21,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q16,BJ-2024-HD-ERMO-Q16,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,16,主观题,,整题,560cf5bc10d05b1c,倾向,OUT,OUT,OUT,COLLECTED,MAYBE,OUT,MAYBE,OUT,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2024-HD-ERMO-Q16,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q19#1,BJ-2024-HD-ERMO-Q19,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,19,主观题,1,小问,2c148fee196df124,不明,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,"关联但不合并(疑似跨卷复用/串题,非duplicate_registration_alias):dup_of=BJ-2026-FT-QIMO-Q19",BJ-2026-FT-QIMO-Q19,bixiu2,,,BJ-2024-HD-ERMO-Q19,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q19#2,BJ-2024-HD-ERMO-Q19,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,19,主观题,2,小问,ac94fa21e21b57a2,倾向,OUT,OUT,MAYBE,MAYBE,MAYBE,OUT,COLLECTED,OUT,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,"关联但不合并(疑似跨卷复用/串题,非duplicate_registration_alias):dup_of=BJ-2026-FT-QIMO-Q19",BJ-2026-FT-QIMO-Q19,bixiu2,,,BJ-2024-HD-ERMO-Q19,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q1,BJ-2024-HD-ERMO-Q1,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,1,选择题,,整题,d675c793c490ec82,倾向,MAYBE,MAYBE,COLLECTED,COLLECTED,MAYBE,OUT,OUT,OUT,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2024-HD-ERMO-Q1,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q2,BJ-2024-HD-ERMO-Q2,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,2,选择题,,整题,ffdac2d0819aaa88,不明,OUT,MAYBE,MAYBE,MAYBE,COLLECTED,OUT,OUT,OUT,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2024-HD-ERMO-Q2,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q3,BJ-2024-HD-ERMO-Q3,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,3,选择题,,整题,d93089442bcbdaee,不明,OUT,MAYBE,MAYBE,IN,COLLECTED,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2024-HD-ERMO-Q3,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q4,BJ-2024-HD-ERMO-Q4,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,4,选择题,,整题,b31c32843322cd32,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2024-HD-ERMO-Q4,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q5,BJ-2024-HD-ERMO-Q5,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,5,选择题,,整题,b14ae504431f4ee4,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,COLLECTED,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2024-HD-ERMO-Q5,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q6,BJ-2024-HD-ERMO-Q6,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,6,选择题,,整题,d606befde085c8fb,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,COLLECTED,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2024-HD-ERMO-Q6,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q7,BJ-2024-HD-ERMO-Q7,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,7,选择题,,整题,2391a8c9cc105ae6,不明,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,OUT,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2024-HD-ERMO-Q7,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q8,BJ-2024-HD-ERMO-Q8,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,8,选择题,,整题,606b8153b7d88218,倾向,OUT,MAYBE,COLLECTED,COLLECTED,COLLECTED,MAYBE,OUT,OUT,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,CU,,BJ-2024-HD-ERMO-Q8,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q9,BJ-2024-HD-ERMO-Q9,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,9,选择题,,整题,3b883522cde98791,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,COLLECTED,OUT,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2024-HD-ERMO-Q9,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q10,BJ-2024-HD-ERMO-Q10,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,10,选择题,,整题,9337e265136bf180,倾向,OUT,MAYBE,MAYBE,OUT,OUT,OUT,COLLECTED,OUT,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2024-HD-ERMO-Q10,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q12,BJ-2024-HD-ERMO-Q12,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,12,选择题,,整题,3ea389a83d258200,不明,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2024-HD-ERMO-Q12,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q13,BJ-2024-HD-ERMO-Q13,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,13,选择题,,整题,248009819680b339,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2024-HD-ERMO-Q13,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q14,BJ-2024-HD-ERMO-Q14,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,14,选择题,,整题,11e2e5abe3900dbf,不明,MAYBE,IN,MAYBE,OUT,OUT,COLLECTED,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2024-HD-ERMO-Q14,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q15,BJ-2024-HD-ERMO-Q15,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,15,选择题,,整题,5835d3542eda9fdf,倾向,MAYBE,MAYBE,MAYBE,OUT,COLLECTED,COLLECTED,OUT,OUT,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,CU,,BJ-2024-HD-ERMO-Q15,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-HD-ERMO-Q11,BJ-2024-HD-ERMO-Q11,BJ-2024-HD-ERMO,BJ-2024-HD-ERMO,11,选择题,,整题,16a747b2dc6d8560,倾向,OUT,MAYBE,MAYBE,OUT,OUT,OUT,COLLECTED,OUT,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,,,,,,BJ-2024-HD-ERMO-Q11,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-SJS-YIMO-Q4,BJ-2024-SJS-YIMO-Q4,BJ-2024-SJS-YIMO,BJ-2024-SJS-YIMO,4,选择题,,整题,8e2af8c9e0bb95a1,不明,OUT,MAYBE,MAYBE,MAYBE,COLLECTED,COLLECTED,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,逐题已匹配正式评分材料,,,,,,BJ-2024-SJS-YIMO-Q4,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-SJS-YIMO-Q1,BJ-2024-SJS-YIMO-Q1,BJ-2024-SJS-YIMO,BJ-2024-SJS-YIMO,1,选择题,,整题,d2a23208928c5a9c,不明,MAYBE,MAYBE,IN,MAYBE,MAYBE,MAYBE,OUT,OUT,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-SJS-YIMO-Q1,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-SJS-YIMO-Q2,BJ-2024-SJS-YIMO-Q2,BJ-2024-SJS-YIMO,BJ-2024-SJS-YIMO,2,选择题,,整题,694717c54be34c17,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,OUT,OUT,OUT,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-SJS-YIMO-Q2,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-SJS-YIMO-Q3,BJ-2024-SJS-YIMO-Q3,BJ-2024-SJS-YIMO,BJ-2024-SJS-YIMO,3,选择题,,整题,2b38daca0c09e82e,不明,OUT,MAYBE,MAYBE,COLLECTED,COLLECTED,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-SJS-YIMO-Q3,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-SJS-YIMO-Q5,BJ-2024-SJS-YIMO-Q5,BJ-2024-SJS-YIMO,BJ-2024-SJS-YIMO,5,选择题,,整题,72100b851e9718dd,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-SJS-YIMO-Q5,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-SJS-YIMO-Q6,BJ-2024-SJS-YIMO-Q6,BJ-2024-SJS-YIMO,BJ-2024-SJS-YIMO,6,选择题,,整题,d4399a32c982d91f,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,COLLECTED,COLLECTED,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-SJS-YIMO-Q6,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-SJS-YIMO-Q7,BJ-2024-SJS-YIMO-Q7,BJ-2024-SJS-YIMO,BJ-2024-SJS-YIMO,7,选择题,,整题,52254978b75757f5,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,COLLECTED,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-SJS-YIMO-Q7,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-SJS-YIMO-Q8,BJ-2024-SJS-YIMO-Q8,BJ-2024-SJS-YIMO,BJ-2024-SJS-YIMO,8,选择题,,整题,26c7e7d429402ff1,倾向,OUT,MAYBE,COLLECTED,COLLECTED,OUT,MAYBE,MAYBE,OUT,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-SJS-YIMO-Q8,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-SJS-YIMO-Q9,BJ-2024-SJS-YIMO-Q9,BJ-2024-SJS-YIMO,BJ-2024-SJS-YIMO,9,选择题,,整题,4c5b2b66e3af5bc1,不明,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-SJS-YIMO-Q9,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-SJS-YIMO-Q10,BJ-2024-SJS-YIMO-Q10,BJ-2024-SJS-YIMO,BJ-2024-SJS-YIMO,10,选择题,,整题,50f981e7e266af67,倾向,OUT,MAYBE,MAYBE,OUT,OUT,OUT,COLLECTED,OUT,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-SJS-YIMO-Q10,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-SJS-YIMO-Q11,BJ-2024-SJS-YIMO-Q11,BJ-2024-SJS-YIMO,BJ-2024-SJS-YIMO,11,选择题,,整题,1140b67741bb1c06,倾向,OUT,MAYBE,MAYBE,OUT,OUT,OUT,COLLECTED,OUT,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-SJS-YIMO-Q11,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-SJS-YIMO-Q12,BJ-2024-SJS-YIMO-Q12,BJ-2024-SJS-YIMO,BJ-2024-SJS-YIMO,12,选择题,,整题,8bae7926ad01b60a,不明,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,MAYBE,MAYBE,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-SJS-YIMO-Q12,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-SJS-YIMO-Q13,BJ-2024-SJS-YIMO-Q13,BJ-2024-SJS-YIMO,BJ-2024-SJS-YIMO,13,选择题,,整题,2697ab73ce2283a6,不明,OUT,COLLECTED,MAYBE,OUT,COLLECTED,MAYBE,OUT,MAYBE,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,CU,,BJ-2024-SJS-YIMO-Q13,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-SJS-YIMO-Q14,BJ-2024-SJS-YIMO-Q14,BJ-2024-SJS-YIMO,BJ-2024-SJS-YIMO,14,选择题,,整题,719266b3d30748be,不明,MAYBE,COLLECTED,MAYBE,OUT,OUT,COLLECTED,OUT,MAYBE,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-SJS-YIMO-Q14,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-SJS-YIMO-Q15,BJ-2024-SJS-YIMO-Q15,BJ-2024-SJS-YIMO,BJ-2024-SJS-YIMO,15,选择题,,整题,8dacc10cd4bd8529,倾向,MAYBE,MAYBE,MAYBE,OUT,COLLECTED,COLLECTED,OUT,OUT,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2024-SJS-YIMO-Q15,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2024-SJS-YIMO-Q16,BJ-2024-SJS-YIMO-Q16,BJ-2024-SJS-YIMO,BJ-2024-SJS-YIMO,16,主观题,,整题,18c5858d8bf73c06,倾向,MAYBE,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,,,,,BJ-2024-SJS-YIMO-Q16,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
