question_id,exam_id,qnum,material_source_id,material_rel_path,material_role,material_kind,pair_status,exam_rubric_status,overlap,num_from_name,evidence
BJ-2025-DC-YIMO-Q1,BJ-2025-DC-YIMO,1,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,1.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干60字/材料段61字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q3,BJ-2025-DC-YIMO,3,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干232字/材料段233字)；同题另一来源块状态较弱(已匹配正式材料)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q4,BJ-2025-DC-YIMO,4,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,1.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干60字/材料段61字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q5,BJ-2025-DC-YIMO,5,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干59字/材料段4000字)；同题另一来源块状态较弱(已匹配正式材料)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q17,BJ-2025-DC-YIMO,17,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干1913字/材料段4000字)；分值文本 9；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q19,BJ-2025-DC-YIMO,19,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干1362字/材料段1363字)；分值文本 8；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q20,BJ-2025-DC-YIMO,20,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干616字/材料段617字)；分值文本 8；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q21,BJ-2025-DC-YIMO,21,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,已匹配正式材料,已匹配正式材料,1.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠1.0000(题干739字/材料段743字)；分值文本 10；同题另一来源块状态较弱(已匹配正式材料)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q2,BJ-2025-DC-YIMO,2,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；正文定位方式=题号起首；题干块6-gram重叠0.0000(题干231字/材料段18字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q6,BJ-2025-DC-YIMO,6,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；未能在材料正文定位到第6题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干232字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q7,BJ-2025-DC-YIMO,7,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；未能在材料正文定位到第7题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干215字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q8,BJ-2025-DC-YIMO,8,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；未能在材料正文定位到第8题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干204字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q9,BJ-2025-DC-YIMO,9,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；未能在材料正文定位到第9题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干194字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q10,BJ-2025-DC-YIMO,10,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；未能在材料正文定位到第10题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干276字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q11,BJ-2025-DC-YIMO,11,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；未能在材料正文定位到第11题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干243字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q12,BJ-2025-DC-YIMO,12,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；未能在材料正文定位到第12题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干174字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q13,BJ-2025-DC-YIMO,13,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；未能在材料正文定位到第13题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干254字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q14,BJ-2025-DC-YIMO,14,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；未能在材料正文定位到第14题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干280字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q15,BJ-2025-DC-YIMO,15,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；未能在材料正文定位到第15题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干303字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-DC-YIMO-Q18,BJ-2025-DC-YIMO,18,Sc254bbee61da,2025模拟题/2025各区一模/2025东城一模/细则/细则.pdf,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-DC-YIMO)；文件名未限定题号；未能在材料正文定位到第18题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干342字/材料段0字)；分值文本 12；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-FT-YIMO-Q1,BJ-2025-FT-YIMO,1,Sc143f0d3215c,2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-FT-YIMO)；文件名未限定题号；未能在材料正文定位到第1题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干197字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-FT-YIMO-Q2,BJ-2025-FT-YIMO,2,Sc143f0d3215c,2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-FT-YIMO)；文件名未限定题号；未能在材料正文定位到第2题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干236字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-FT-YIMO-Q3,BJ-2025-FT-YIMO,3,Sc143f0d3215c,2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-FT-YIMO)；文件名未限定题号；未能在材料正文定位到第3题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干305字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-FT-YIMO-Q4,BJ-2025-FT-YIMO,4,Sc143f0d3215c,2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-FT-YIMO)；文件名未限定题号；未能在材料正文定位到第4题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干297字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-FT-YIMO-Q5,BJ-2025-FT-YIMO,5,Sc143f0d3215c,2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-FT-YIMO)；文件名未限定题号；未能在材料正文定位到第5题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干344字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-FT-YIMO-Q6,BJ-2025-FT-YIMO,6,Sc143f0d3215c,2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-FT-YIMO)；文件名未限定题号；未能在材料正文定位到第6题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干343字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-FT-YIMO-Q7,BJ-2025-FT-YIMO,7,Sc143f0d3215c,2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-FT-YIMO)；文件名未限定题号；未能在材料正文定位到第7题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干304字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-FT-YIMO-Q8,BJ-2025-FT-YIMO,8,Sc143f0d3215c,2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-FT-YIMO)；文件名未限定题号；未能在材料正文定位到第8题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干272字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-FT-YIMO-Q9,BJ-2025-FT-YIMO,9,Sc143f0d3215c,2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-FT-YIMO)；文件名未限定题号；未能在材料正文定位到第9题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干289字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-FT-YIMO-Q10,BJ-2025-FT-YIMO,10,Sc143f0d3215c,2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-FT-YIMO)；文件名未限定题号；未能在材料正文定位到第10题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干287字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-FT-YIMO-Q11,BJ-2025-FT-YIMO,11,Sc143f0d3215c,2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-FT-YIMO)；文件名未限定题号；未能在材料正文定位到第11题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干398字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-FT-YIMO-Q12,BJ-2025-FT-YIMO,12,Sc143f0d3215c,2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-FT-YIMO)；文件名未限定题号；未能在材料正文定位到第12题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干163字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-FT-YIMO-Q18,BJ-2025-FT-YIMO,18,Sc143f0d3215c,2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-FT-YIMO)；文件名未限定题号；未能在材料正文定位到第18题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干286字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
BJ-2025-FT-YIMO-Q13,BJ-2025-FT-YIMO,13,Sc143f0d3215c,2025模拟题/2025各区一模/2025丰台一模/细则/细则.docx,评分材料,正式评分材料,存在候选,存在候选,0.0,,考试身份同(BJ-2025-FT-YIMO)；文件名未限定题号；未能在材料正文定位到第13题段，仅按同卷材料登记为候选；题干块6-gram重叠0.0000(题干138字/材料段0字)；同题另一来源块状态较弱(存在候选)，已按最强状态归并
