unit_id,qid,exam_id_canonical,num,type,subq,grain,归属_X2,admission,evidence,evidence_detail,script_tier,rule_version
BJ-2025-FT-YIMO-Q13,BJ-2025-FT-YIMO-Q13,BJ-2025-FT-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-FT-YIMO-Q14,BJ-2025-FT-YIMO-Q14,BJ-2025-FT-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-FT-YIMO-Q15,BJ-2025-FT-YIMO-Q15,BJ-2025-FT-YIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-YQ-YIMO-Q1,BJ-2025-YQ-YIMO-Q1,BJ-2025-YQ-YIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-YQ-YIMO-Q2,BJ-2025-YQ-YIMO-Q2,BJ-2025-YQ-YIMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-YQ-YIMO-Q3,BJ-2025-YQ-YIMO-Q3,BJ-2025-YQ-YIMO,3,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-YQ-YIMO-Q4,BJ-2025-YQ-YIMO-Q4,BJ-2025-YQ-YIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-YQ-YIMO-Q5,BJ-2025-YQ-YIMO-Q5,BJ-2025-YQ-YIMO,5,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-YQ-YIMO-Q6,BJ-2025-YQ-YIMO-Q6,BJ-2025-YQ-YIMO,6,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-YQ-YIMO-Q7,BJ-2025-YQ-YIMO-Q7,BJ-2025-YQ-YIMO,7,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-YQ-YIMO-Q8,BJ-2025-YQ-YIMO-Q8,BJ-2025-YQ-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-YQ-YIMO-Q13,BJ-2025-YQ-YIMO-Q13,BJ-2025-YQ-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-YQ-YIMO-Q14,BJ-2025-YQ-YIMO-Q14,BJ-2025-YQ-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-YQ-YIMO-Q15,BJ-2025-YQ-YIMO-Q15,BJ-2025-YQ-YIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-FS-YIMO-Q1,BJ-2025-FS-YIMO-Q1,BJ-2025-FS-YIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-FS-YIMO-Q2,BJ-2025-FS-YIMO-Q2,BJ-2025-FS-YIMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-FS-YIMO-Q3,BJ-2025-FS-YIMO-Q3,BJ-2025-FS-YIMO,3,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-FS-YIMO-Q4,BJ-2025-FS-YIMO-Q4,BJ-2025-FS-YIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-FS-YIMO-Q5,BJ-2025-FS-YIMO-Q5,BJ-2025-FS-YIMO,5,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-FS-YIMO-Q6,BJ-2025-FS-YIMO-Q6,BJ-2025-FS-YIMO,6,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-FS-YIMO-Q7,BJ-2025-FS-YIMO-Q7,BJ-2025-FS-YIMO,7,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-FS-YIMO-Q13,BJ-2025-FS-YIMO-Q13,BJ-2025-FS-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-FS-YIMO-Q14,BJ-2025-FS-YIMO-Q14,BJ-2025-FS-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-FS-YIMO-Q15,BJ-2025-FS-YIMO-Q15,BJ-2025-FS-YIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-CY-YIMO-Q1,BJ-2025-CY-YIMO-Q1,BJ-2025-CY-YIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-CY-YIMO-Q2,BJ-2025-CY-YIMO-Q2,BJ-2025-CY-YIMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-CY-YIMO-Q4,BJ-2025-CY-YIMO-Q4,BJ-2025-CY-YIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-CY-YIMO-Q6,BJ-2025-CY-YIMO-Q6,BJ-2025-CY-YIMO,6,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-CY-YIMO-Q7,BJ-2025-CY-YIMO-Q7,BJ-2025-CY-YIMO,7,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-CY-YIMO-Q13,BJ-2025-CY-YIMO-Q13,BJ-2025-CY-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-CY-YIMO-Q14,BJ-2025-CY-YIMO-Q14,BJ-2025-CY-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-CY-YIMO-Q15,BJ-2025-CY-YIMO-Q15,BJ-2025-CY-YIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q1,BJ-2025-HD-YIMO-Q1,BJ-2025-HD-YIMO,1,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q3,BJ-2025-HD-YIMO-Q3,BJ-2025-HD-YIMO,3,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q4,BJ-2025-HD-YIMO-Q4,BJ-2025-HD-YIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q5,BJ-2025-HD-YIMO-Q5,BJ-2025-HD-YIMO,5,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q6,BJ-2025-HD-YIMO-Q6,BJ-2025-HD-YIMO,6,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q13,BJ-2025-HD-YIMO-Q13,BJ-2025-HD-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q14,BJ-2025-HD-YIMO-Q14,BJ-2025-HD-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q15,BJ-2025-HD-YIMO-Q15,BJ-2025-HD-YIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q2,BJ-2025-SJS-YIMO-Q2,BJ-2025-SJS-YIMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q4,BJ-2025-SJS-YIMO-Q4,BJ-2025-SJS-YIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q5,BJ-2025-SJS-YIMO-Q5,BJ-2025-SJS-YIMO,5,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q6,BJ-2025-SJS-YIMO-Q6,BJ-2025-SJS-YIMO,6,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q7,BJ-2025-SJS-YIMO-Q7,BJ-2025-SJS-YIMO,7,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q8,BJ-2025-SJS-YIMO-Q8,BJ-2025-SJS-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q13,BJ-2025-SJS-YIMO-Q13,BJ-2025-SJS-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q14,BJ-2025-SJS-YIMO-Q14,BJ-2025-SJS-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q15,BJ-2025-SJS-YIMO-Q15,BJ-2025-SJS-YIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q1,BJ-2025-XC-YIMO-Q1,BJ-2025-XC-YIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q2,BJ-2025-XC-YIMO-Q2,BJ-2025-XC-YIMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q3,BJ-2025-XC-YIMO-Q3,BJ-2025-XC-YIMO,3,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q4,BJ-2025-XC-YIMO-Q4,BJ-2025-XC-YIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q5,BJ-2025-XC-YIMO-Q5,BJ-2025-XC-YIMO,5,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q6,BJ-2025-XC-YIMO-Q6,BJ-2025-XC-YIMO,6,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q7,BJ-2025-XC-YIMO-Q7,BJ-2025-XC-YIMO,7,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q8,BJ-2025-XC-YIMO-Q8,BJ-2025-XC-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q13,BJ-2025-XC-YIMO-Q13,BJ-2025-XC-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q14,BJ-2025-XC-YIMO-Q14,BJ-2025-XC-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q1,BJ-2025-MTG-YIMO-Q1,BJ-2025-MTG-YIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q2,BJ-2025-MTG-YIMO-Q2,BJ-2025-MTG-YIMO,2,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,倾向,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q4,BJ-2025-MTG-YIMO-Q4,BJ-2025-MTG-YIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q5,BJ-2025-MTG-YIMO-Q5,BJ-2025-MTG-YIMO,5,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q7,BJ-2025-MTG-YIMO-Q7,BJ-2025-MTG-YIMO,7,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q8,BJ-2025-MTG-YIMO-Q8,BJ-2025-MTG-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q14,BJ-2025-MTG-YIMO-Q14,BJ-2025-MTG-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q15,BJ-2025-MTG-YIMO-Q15,BJ-2025-MTG-YIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-SY-YIMO-Q3,BJ-2025-SY-YIMO-Q3,BJ-2025-SY-YIMO,3,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-SY-YIMO-Q4,BJ-2025-SY-YIMO-Q4,BJ-2025-SY-YIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-SY-YIMO-Q1,BJ-2025-SY-YIMO-Q1,BJ-2025-SY-YIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2025-SY-YIMO-Q2,BJ-2025-SY-YIMO-Q2,BJ-2025-SY-YIMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2025-SY-YIMO-Q5,BJ-2025-SY-YIMO-Q5,BJ-2025-SY-YIMO,5,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
