unit_id,qid,exam_id_canonical,num,type,subq,grain,归属_CU,admission,evidence,evidence_detail,downgrade_notes,script_tier,rule_version
BJ-2025-CY-YIMO-Q3,BJ-2025-CY-YIMO-Q3,BJ-2025-CY-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-CY-YIMO-Q4,BJ-2025-CY-YIMO-Q4,BJ-2025-CY-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-CY-YIMO-Q5,BJ-2025-CY-YIMO-Q5,BJ-2025-CY-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-CY-YIMO-Q6,BJ-2025-CY-YIMO-Q6,BJ-2025-CY-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-CY-YIMO-Q7,BJ-2025-CY-YIMO-Q7,BJ-2025-CY-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-CY-YIMO-Q9,BJ-2025-CY-YIMO-Q9,BJ-2025-CY-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v2
BJ-2025-CY-YIMO-Q15,BJ-2025-CY-YIMO-Q15,BJ-2025-CY-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-CY-YIMO-Q17#1,BJ-2025-CY-YIMO-Q17,BJ-2025-CY-YIMO,17,主观题,1,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v2
BJ-2025-CY-YIMO-Q17#2,BJ-2025-CY-YIMO-Q17,BJ-2025-CY-YIMO,17,主观题,2,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-CY-YIMO-Q20,BJ-2025-CY-YIMO-Q20,BJ-2025-CY-YIMO,20,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v2
BJ-2025-CY-YIMO-Q21,BJ-2025-CY-YIMO-Q21,BJ-2025-CY-YIMO,21,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q17,BJ-2025-HD-YIMO-Q17,BJ-2025-HD-YIMO,17,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q18,BJ-2025-HD-YIMO-Q18,BJ-2025-HD-YIMO,18,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q19,BJ-2025-HD-YIMO-Q19,BJ-2025-HD-YIMO,19,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q20,BJ-2025-HD-YIMO-Q20,BJ-2025-HD-YIMO,20,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q21#1,BJ-2025-HD-YIMO-Q21,BJ-2025-HD-YIMO,21,主观题,1,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q21#2,BJ-2025-HD-YIMO-Q21,BJ-2025-HD-YIMO,21,主观题,2,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q22,BJ-2025-HD-YIMO-Q22,BJ-2025-HD-YIMO,22,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q16,BJ-2025-HD-YIMO-Q16,BJ-2025-HD-YIMO,16,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q4,BJ-2025-HD-YIMO-Q4,BJ-2025-HD-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q5,BJ-2025-HD-YIMO-Q5,BJ-2025-HD-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q6,BJ-2025-HD-YIMO-Q6,BJ-2025-HD-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q7,BJ-2025-HD-YIMO-Q7,BJ-2025-HD-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q9,BJ-2025-HD-YIMO-Q9,BJ-2025-HD-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-HD-YIMO-Q15,BJ-2025-HD-YIMO-Q15,BJ-2025-HD-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q1,BJ-2025-SJS-YIMO-Q1,BJ-2025-SJS-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q3,BJ-2025-SJS-YIMO-Q3,BJ-2025-SJS-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q4,BJ-2025-SJS-YIMO-Q4,BJ-2025-SJS-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q5,BJ-2025-SJS-YIMO-Q5,BJ-2025-SJS-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q6,BJ-2025-SJS-YIMO-Q6,BJ-2025-SJS-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q7,BJ-2025-SJS-YIMO-Q7,BJ-2025-SJS-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q9,BJ-2025-SJS-YIMO-Q9,BJ-2025-SJS-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q15,BJ-2025-SJS-YIMO-Q15,BJ-2025-SJS-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q17,BJ-2025-SJS-YIMO-Q17,BJ-2025-SJS-YIMO,17,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v2
BJ-2025-SJS-YIMO-Q19,BJ-2025-SJS-YIMO-Q19,BJ-2025-SJS-YIMO,19,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q20,BJ-2025-XC-YIMO-Q20,BJ-2025-XC-YIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q21#1,BJ-2025-XC-YIMO-Q21,BJ-2025-XC-YIMO,21,主观题,1,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q1,BJ-2025-XC-YIMO-Q1,BJ-2025-XC-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q3,BJ-2025-XC-YIMO-Q3,BJ-2025-XC-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q4,BJ-2025-XC-YIMO-Q4,BJ-2025-XC-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q5,BJ-2025-XC-YIMO-Q5,BJ-2025-XC-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q6,BJ-2025-XC-YIMO-Q6,BJ-2025-XC-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q7,BJ-2025-XC-YIMO-Q7,BJ-2025-XC-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q9,BJ-2025-XC-YIMO-Q9,BJ-2025-XC-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-XC-YIMO-Q15,BJ-2025-XC-YIMO-Q15,BJ-2025-XC-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q1,BJ-2025-MTG-YIMO-Q1,BJ-2025-MTG-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q2,BJ-2025-MTG-YIMO-Q2,BJ-2025-MTG-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q3,BJ-2025-MTG-YIMO-Q3,BJ-2025-MTG-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q4,BJ-2025-MTG-YIMO-Q4,BJ-2025-MTG-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q6,BJ-2025-MTG-YIMO-Q6,BJ-2025-MTG-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q7,BJ-2025-MTG-YIMO-Q7,BJ-2025-MTG-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q9,BJ-2025-MTG-YIMO-Q9,BJ-2025-MTG-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q15,BJ-2025-MTG-YIMO-Q15,BJ-2025-MTG-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q17,BJ-2025-MTG-YIMO-Q17,BJ-2025-MTG-YIMO,17,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q18#1,BJ-2025-MTG-YIMO-Q18,BJ-2025-MTG-YIMO,18,主观题,1,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q18#2,BJ-2025-MTG-YIMO-Q18,BJ-2025-MTG-YIMO,18,主观题,2,小问,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q19,BJ-2025-MTG-YIMO-Q19,BJ-2025-MTG-YIMO,19,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-MTG-YIMO-Q20,BJ-2025-MTG-YIMO-Q20,BJ-2025-MTG-YIMO,20,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-SY-YIMO-Q4,BJ-2025-SY-YIMO-Q4,BJ-2025-SY-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-SY-YIMO-Q18#1,BJ-2025-SY-YIMO-Q18,BJ-2025-SY-YIMO,18,主观题,1,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2025-SY-YIMO-Q18#2,BJ-2025-SY-YIMO-Q18,BJ-2025-SY-YIMO,18,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v2
BJ-2025-SY-YIMO-Q20,BJ-2025-SY-YIMO-Q20,BJ-2025-SY-YIMO,20,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v2
BJ-2025-SY-YIMO-Q1,BJ-2025-SY-YIMO-Q1,BJ-2025-SY-YIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-SY-YIMO-Q2,BJ-2025-SY-YIMO-Q2,BJ-2025-SY-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v2
BJ-2025-SY-YIMO-Q5,BJ-2025-SY-YIMO-Q5,BJ-2025-SY-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-SY-YIMO-Q6,BJ-2025-SY-YIMO-Q6,BJ-2025-SY-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-SY-YIMO-Q7,BJ-2025-SY-YIMO-Q7,BJ-2025-SY-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-SY-YIMO-Q9,BJ-2025-SY-YIMO-Q9,BJ-2025-SY-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-SY-YIMO-Q15,BJ-2025-SY-YIMO-Q15,BJ-2025-SY-YIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-SY-YIMO-Q17,BJ-2025-SY-YIMO-Q17,BJ-2025-SY-YIMO,17,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
BJ-2025-SY-YIMO-Q19,BJ-2025-SY-YIMO-Q19,BJ-2025-SY-YIMO,19,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v2
