qid,option_mark,dict_hit_modules,c_prior_top_module,note,rule_version
BJ-2025-DC-ERMO-Q11,D,,X2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q12,①,X2,B2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q12,②,,B2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q12,③,,B2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q12,④,X2,B2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q13,A,MI,B2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q13,B,MI,B2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q13,C,MI,B2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q13,D,MI,B2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q14,A,,X1,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q14,B,,X1,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q14,C,,X1,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q14,D,,X1,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q15,A,,X1,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q15,B,CU,X1,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q15,C,,X1,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2025-DC-ERMO-Q15,D,,X1,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q1,①,,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q1,②,,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q1,③,,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q1,④,,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q2,①,PH,CU,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q2,②,B2,CU,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q2,③,,CU,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q2,④,,CU,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q3,①,,PH,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q3,②,X2,PH,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q3,③,X2,PH,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q3,④,X2,PH,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q4,A,,PH,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q4,B,,PH,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q4,C,B3,PH,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q4,D,,PH,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q5,①,,PH,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q5,②,PH,PH,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q5,③,,PH,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q5,④,,PH,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q6,①,,RE,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q6,②,PH,RE,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q6,③,,RE,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q6,④,,RE,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q7,①,,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q7,②,MI,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q7,③,,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q7,④,MI,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q8,①,,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q8,②,,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q8,③,B3,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q8,④,PH,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q9,①,B2,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q9,②,B2,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q9,③,B2,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q9,④,CU,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q10,①,B2,X2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q10,②,,X2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q10,③,B2,X2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q10,④,,X2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q11,①,X1,X2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q11,②,X1,X2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q11,③,,X2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q11,④,,X2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q12,①,X1,B2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q12,②,X1,B2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q12,③,X1,B2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q12,④,,B2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q13,①,X2,B2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q13,②,X2,B2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q13,③,X2,B2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q13,④,X2,B2,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q14,A,X2,X1,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q14,B,,X1,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q14,C,,X1,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q14,D,X2,X1,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q15,A,X1,X1,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q15,B,X1,X1,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q15,C,X1,X1,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2023-CY-ERMO-Q15,D,,X1,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q1,A,CU,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q1,B,CU,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q1,C,CU,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q1,D,,B3,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
BJ-2021-BJ-GAOKAO-Q2,①,CU,CU,仅词典命中弱信号(精度约0.66-0.88)，不构成准入依据；本册是否可独立判断整个题肢、官方正误需模型/人工阶段核定,2026-09-24-attribution-v2
