unit_id,qid,canonical_qid,exam_id_canonical,num,type,subq,grain,归属_RE,admission,evidence,evidence_detail,downgrade_notes,script_tier,rule_version
BJ-2025-YQ-YIMO-Q8,BJ-2025-YQ-YIMO-Q8,BJ-2025-YQ-YIMO-Q8,BJ-2025-YQ-YIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-YQ-YIMO-Q12,BJ-2025-YQ-YIMO-Q12,BJ-2025-YQ-YIMO-Q12,BJ-2025-YQ-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-YQ-YIMO-Q13,BJ-2025-YQ-YIMO-Q13,BJ-2025-YQ-YIMO-Q13,BJ-2025-YQ-YIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v3
BJ-2025-YQ-YIMO-Q14,BJ-2025-YQ-YIMO-Q14,BJ-2025-YQ-YIMO-Q14,BJ-2025-YQ-YIMO,14,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-YQ-YIMO-Q18,BJ-2025-YQ-YIMO-Q18,BJ-2025-YQ-YIMO-Q18,BJ-2025-YQ-YIMO,18,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-YQ-YIMO-Q19,BJ-2025-YQ-YIMO-Q19,BJ-2025-YQ-YIMO-Q19,BJ-2025-YQ-YIMO,19,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v3
BJ-2025-YQ-YIMO-Q21,BJ-2025-YQ-YIMO-Q21,BJ-2025-YQ-YIMO-Q21,BJ-2025-YQ-YIMO,21,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q17,BJ-2025-FS-YIMO-Q17,BJ-2025-FS-YIMO-Q17,BJ-2025-FS-YIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q18#1,BJ-2025-FS-YIMO-Q18,BJ-2025-FS-YIMO-Q18,BJ-2025-FS-YIMO,18,主观题,1,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q18#2,BJ-2025-FS-YIMO-Q18,BJ-2025-FS-YIMO-Q18,BJ-2025-FS-YIMO,18,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q20#2,BJ-2025-FS-YIMO-Q20,BJ-2025-FS-YIMO-Q20,BJ-2025-FS-YIMO,20,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q20#3,BJ-2025-FS-YIMO-Q20,BJ-2025-FS-YIMO-Q20,BJ-2025-FS-YIMO,20,主观题,3,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q2,BJ-2025-FS-YIMO-Q2,BJ-2025-FS-YIMO-Q2,BJ-2025-FS-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q3,BJ-2025-FS-YIMO-Q3,BJ-2025-FS-YIMO-Q3,BJ-2025-FS-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q4,BJ-2025-FS-YIMO-Q4,BJ-2025-FS-YIMO-Q4,BJ-2025-FS-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q5,BJ-2025-FS-YIMO-Q5,BJ-2025-FS-YIMO-Q5,BJ-2025-FS-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q7,BJ-2025-FS-YIMO-Q7,BJ-2025-FS-YIMO-Q7,BJ-2025-FS-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q12,BJ-2025-FS-YIMO-Q12,BJ-2025-FS-YIMO-Q12,BJ-2025-FS-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q13,BJ-2025-FS-YIMO-Q13,BJ-2025-FS-YIMO-Q13,BJ-2025-FS-YIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v3
BJ-2025-FS-YIMO-Q14,BJ-2025-FS-YIMO-Q14,BJ-2025-FS-YIMO-Q14,BJ-2025-FS-YIMO,14,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q3,BJ-2025-CY-YIMO-Q3,BJ-2025-CY-YIMO-Q3,BJ-2025-CY-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q4,BJ-2025-CY-YIMO-Q4,BJ-2025-CY-YIMO-Q4,BJ-2025-CY-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q7,BJ-2025-CY-YIMO-Q7,BJ-2025-CY-YIMO-Q7,BJ-2025-CY-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q12,BJ-2025-CY-YIMO-Q12,BJ-2025-CY-YIMO-Q12,BJ-2025-CY-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q13,BJ-2025-CY-YIMO-Q13,BJ-2025-CY-YIMO-Q13,BJ-2025-CY-YIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q14,BJ-2025-CY-YIMO-Q14,BJ-2025-CY-YIMO-Q14,BJ-2025-CY-YIMO,14,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q16,BJ-2025-CY-YIMO-Q16,BJ-2025-CY-YIMO-Q16,BJ-2025-CY-YIMO,16,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q19,BJ-2025-CY-YIMO-Q19,BJ-2025-CY-YIMO-Q19,BJ-2025-CY-YIMO,19,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q20,BJ-2025-CY-YIMO-Q20,BJ-2025-CY-YIMO-Q20,BJ-2025-CY-YIMO,20,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q21,BJ-2025-CY-YIMO-Q21,BJ-2025-CY-YIMO-Q21,BJ-2025-CY-YIMO,21,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-CY-YIMO-Q18,BJ-2025-CY-YIMO-Q18,BJ-2025-CY-YIMO-Q18,BJ-2025-CY-YIMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q3,BJ-2025-HD-YIMO-Q3,BJ-2025-HD-YIMO-Q3,BJ-2025-HD-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q17,BJ-2025-HD-YIMO-Q17,BJ-2025-HD-YIMO-Q17,BJ-2025-HD-YIMO,17,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q18,BJ-2025-HD-YIMO-Q18,BJ-2025-HD-YIMO-Q18,BJ-2025-HD-YIMO,18,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q19,BJ-2025-HD-YIMO-Q19,BJ-2025-HD-YIMO-Q19,BJ-2025-HD-YIMO,19,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q2,BJ-2025-HD-YIMO-Q2,BJ-2025-HD-YIMO-Q2,BJ-2025-HD-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q20,BJ-2025-HD-YIMO-Q20,BJ-2025-HD-YIMO-Q20,BJ-2025-HD-YIMO,20,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q22,BJ-2025-HD-YIMO-Q22,BJ-2025-HD-YIMO-Q22,BJ-2025-HD-YIMO,22,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q16,BJ-2025-HD-YIMO-Q16,BJ-2025-HD-YIMO-Q16,BJ-2025-HD-YIMO,16,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q4,BJ-2025-HD-YIMO-Q4,BJ-2025-HD-YIMO-Q4,BJ-2025-HD-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q6,BJ-2025-HD-YIMO-Q6,BJ-2025-HD-YIMO-Q6,BJ-2025-HD-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q7,BJ-2025-HD-YIMO-Q7,BJ-2025-HD-YIMO-Q7,BJ-2025-HD-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q12,BJ-2025-HD-YIMO-Q12,BJ-2025-HD-YIMO-Q12,BJ-2025-HD-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q13,BJ-2025-HD-YIMO-Q13,BJ-2025-HD-YIMO-Q13,BJ-2025-HD-YIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v3
BJ-2025-HD-YIMO-Q14,BJ-2025-HD-YIMO-Q14,BJ-2025-HD-YIMO-Q14,BJ-2025-HD-YIMO,14,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q16,BJ-2025-SJS-YIMO-Q16,BJ-2025-SJS-YIMO-Q16,BJ-2025-SJS-YIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q18,BJ-2025-SJS-YIMO-Q18,BJ-2025-SJS-YIMO-Q18,BJ-2025-SJS-YIMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q21,BJ-2025-SJS-YIMO-Q21,BJ-2025-SJS-YIMO-Q21,BJ-2025-SJS-YIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q2,BJ-2025-SJS-YIMO-Q2,BJ-2025-SJS-YIMO-Q2,BJ-2025-SJS-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q3,BJ-2025-SJS-YIMO-Q3,BJ-2025-SJS-YIMO-Q3,BJ-2025-SJS-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q4,BJ-2025-SJS-YIMO-Q4,BJ-2025-SJS-YIMO-Q4,BJ-2025-SJS-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q7,BJ-2025-SJS-YIMO-Q7,BJ-2025-SJS-YIMO-Q7,BJ-2025-SJS-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q12,BJ-2025-SJS-YIMO-Q12,BJ-2025-SJS-YIMO-Q12,BJ-2025-SJS-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q13,BJ-2025-SJS-YIMO-Q13,BJ-2025-SJS-YIMO-Q13,BJ-2025-SJS-YIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q14,BJ-2025-SJS-YIMO-Q14,BJ-2025-SJS-YIMO-Q14,BJ-2025-SJS-YIMO,14,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-SJS-YIMO-Q17,BJ-2025-SJS-YIMO-Q17,BJ-2025-SJS-YIMO-Q17,BJ-2025-SJS-YIMO,17,主观题,,整题,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,B1:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q16,BJ-2025-XC-YIMO-Q16,BJ-2025-XC-YIMO-Q16,BJ-2025-XC-YIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q17,BJ-2025-XC-YIMO-Q17,BJ-2025-XC-YIMO-Q17,BJ-2025-XC-YIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q20,BJ-2025-XC-YIMO-Q20,BJ-2025-XC-YIMO-Q20,BJ-2025-XC-YIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q21#1,BJ-2025-XC-YIMO-Q21,BJ-2025-XC-YIMO-Q21,BJ-2025-XC-YIMO,21,主观题,1,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q21#2,BJ-2025-XC-YIMO-Q21,BJ-2025-XC-YIMO-Q21,BJ-2025-XC-YIMO,21,主观题,2,小问,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q22,BJ-2025-XC-YIMO-Q22,BJ-2025-XC-YIMO-Q22,BJ-2025-XC-YIMO,22,主观题,,整题,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q2,BJ-2025-XC-YIMO-Q2,BJ-2025-XC-YIMO-Q2,BJ-2025-XC-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q3,BJ-2025-XC-YIMO-Q3,BJ-2025-XC-YIMO-Q3,BJ-2025-XC-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q4,BJ-2025-XC-YIMO-Q4,BJ-2025-XC-YIMO-Q4,BJ-2025-XC-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q7,BJ-2025-XC-YIMO-Q7,BJ-2025-XC-YIMO-Q7,BJ-2025-XC-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q12,BJ-2025-XC-YIMO-Q12,BJ-2025-XC-YIMO-Q12,BJ-2025-XC-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q13,BJ-2025-XC-YIMO-Q13,BJ-2025-XC-YIMO-Q13,BJ-2025-XC-YIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,倾向,2026-09-24-attribution-v3
BJ-2025-XC-YIMO-Q14,BJ-2025-XC-YIMO-Q14,BJ-2025-XC-YIMO-Q14,BJ-2025-XC-YIMO,14,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-MTG-YIMO-Q2,BJ-2025-MTG-YIMO-Q2,BJ-2025-MTG-YIMO-Q2,BJ-2025-MTG-YIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,逐题已匹配正式评分材料,,倾向,2026-09-24-attribution-v3
BJ-2025-MTG-YIMO-Q3,BJ-2025-MTG-YIMO-Q3,BJ-2025-MTG-YIMO-Q3,BJ-2025-MTG-YIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-MTG-YIMO-Q4,BJ-2025-MTG-YIMO-Q4,BJ-2025-MTG-YIMO-Q4,BJ-2025-MTG-YIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-MTG-YIMO-Q5,BJ-2025-MTG-YIMO-Q5,BJ-2025-MTG-YIMO-Q5,BJ-2025-MTG-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,逐题已匹配正式评分材料,,不明,2026-09-24-attribution-v3
BJ-2025-MTG-YIMO-Q6,BJ-2025-MTG-YIMO-Q6,BJ-2025-MTG-YIMO-Q6,BJ-2025-MTG-YIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-MTG-YIMO-Q7,BJ-2025-MTG-YIMO-Q7,BJ-2025-MTG-YIMO-Q7,BJ-2025-MTG-YIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
BJ-2025-MTG-YIMO-Q12,BJ-2025-MTG-YIMO-Q12,BJ-2025-MTG-YIMO-Q12,BJ-2025-MTG-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,不明,2026-09-24-attribution-v3
